Date,Medicine Name,Quantity Sold,Category,Price per Unit,Stock Remaining,Supplier,Season,Location,Reorder Threshold
2010-06-04,Levothyroxine,93,Thyroid Hormone,6.41,-93,Supplier D,Summer,Aisle 3,Yes
2010-06-11,Paracetamol,49,Analgesic,27.32,-49,Supplier B,Summer,Aisle 4,Yes
2010-06-11,Ibuprofen,88,NSAID,20.74,-88,Supplier A,Summer,Aisle 10,Yes
2010-06-11,Aspirin,142,NSAID,36.04,-142,Supplier A,Summer,Aisle 7,Yes
2010-06-11,Amoxicillin,70,Antibiotic,46.03,-70,Supplier A,Summer,Aisle 7,Yes
2010-06-11,Cetirizine,78,Antihistamine,10.0,-78,Supplier B,Summer,Aisle 6,Yes
2010-06-11,Loratadine,189,Antihistamine,33.41,-189,Supplier D,Summer,Aisle 8,Yes
2010-06-11,Omeprazole,76,Antacid,22.15,-76,Supplier D,Summer,Aisle 5,Yes
2010-06-11,Metformin,70,Antidiabetic,46.4,-70,Supplier A,Summer,Aisle 8,Yes
2010-06-11,Simvastatin,48,Lipid-lowering,7.88,-48,Supplier A,Summer,Aisle 2,Yes
2010-06-11,Diazepam,161,Benzodiazepine,40.14,-161,Supplier C,Summer,Aisle 6,Yes
2010-06-11,Ciprofloxacin,56,Antibiotic,19.13,-56,Supplier C,Summer,Aisle 8,Yes
2010-06-11,Levothyroxine,138,Thyroid Hormone,34.98,-138,Supplier D,Summer,Aisle 6,Yes
2010-06-18,Paracetamol,36,Analgesic,12.05,-36,Supplier A,Summer,Aisle 5,Yes
2010-06-18,Ibuprofen,28,NSAID,25.64,-28,Supplier A,Summer,Aisle 7,Yes
2010-06-18,Aspirin,184,NSAID,32.1,-184,Supplier D,Summer,Aisle 5,Yes
2010-06-18,Amoxicillin,180,Antibiotic,15.59,-180,Supplier A,Summer,Aisle 2,Yes
2010-06-18,Cetirizine,135,Antihistamine,47.74,-135,Supplier C,Summer,Aisle 2,Yes
2010-06-18,Loratadine,22,Antihistamine,15.58,-22,Supplier D,Summer,Aisle 8,Yes
2010-06-18,Omeprazole,95,Antacid,9.03,-95,Supplier A,Summer,Aisle 9,Yes
2010-06-18,Metformin,161,Antidiabetic,33.51,-161,Supplier A,Summer,Aisle 9,Yes
2010-06-18,Simvastatin,173,Lipid-lowering,35.2,-173,Supplier B,Summer,Aisle 5,Yes
2010-06-18,Diazepam,32,Benzodiazepine,16.26,-32,Supplier B,Summer,Aisle 9,Yes
2010-06-18,Ciprofloxacin,109,Antibiotic,11.53,-109,Supplier D,Summer,Aisle 10,Yes
2010-06-18,Levothyroxine,113,Thyroid Hormone,21.58,-113,Supplier D,Summer,Aisle 2,Yes
2010-06-25,Paracetamol,157,Analgesic,5.1,-157,Supplier C,Summer,Aisle 10,Yes
2010-06-25,Ibuprofen,119,NSAID,32.38,-119,Supplier A,Summer,Aisle 3,Yes
2010-06-25,Aspirin,79,NSAID,27.57,-79,Supplier B,Summer,Aisle 1,Yes
2010-06-25,Amoxicillin,57,Antibiotic,6.6,-57,Supplier D,Summer,Aisle 6,Yes
2010-06-25,Cetirizine,132,Antihistamine,42.55,-132,Supplier A,Summer,Aisle 6,Yes
2010-06-25,Loratadine,106,Antihistamine,28.81,-106,Supplier B,Summer,Aisle 2,Yes
2010-06-25,Omeprazole,86,Antacid,13.43,-86,Supplier B,Summer,Aisle 9,Yes
2010-06-25,Metformin,103,Antidiabetic,9.12,-103,Supplier A,Summer,Aisle 6,Yes
2010-06-25,Simvastatin,177,Lipid-lowering,32.55,-177,Supplier C,Summer,Aisle 9,Yes
2010-06-25,Diazepam,107,Benzodiazepine,16.36,-107,Supplier D,Summer,Aisle 2,Yes
2010-06-25,Ciprofloxacin,97,Antibiotic,12.29,-97,Supplier A,Summer,Aisle 1,Yes
2010-06-25,Levothyroxine,100,Thyroid Hormone,5.11,-100,Supplier A,Summer,Aisle 2,Yes
2010-07-02,Paracetamol,59,Analgesic,47.17,-59,Supplier D,Summer,Aisle 10,Yes
2010-07-02,Ibuprofen,23,NSAID,42.69,-23,Supplier A,Summer,Aisle 4,Yes
2010-07-02,Aspirin,35,NSAID,36.37,-35,Supplier B,Summer,Aisle 8,Yes
2010-07-02,Amoxicillin,90,Antibiotic,30.65,-90,Supplier B,Summer,Aisle 8,Yes
2010-07-02,Cetirizine,145,Antihistamine,30.32,-145,Supplier D,Summer,Aisle 8,Yes
2010-07-02,Loratadine,197,Antihistamine,26.91,-197,Supplier B,Summer,Aisle 6,Yes
2010-07-02,Omeprazole,74,Antacid,25.0,-74,Supplier D,Summer,Aisle 7,Yes
2010-07-02,Metformin,84,Antidiabetic,23.02,-84,Supplier D,Summer,Aisle 3,Yes
2010-07-02,Simvastatin,153,Lipid-lowering,41.66,-153,Supplier D,Summer,Aisle 4,Yes
2010-07-02,Diazepam,100,Benzodiazepine,7.65,-100,Supplier A,Summer,Aisle 4,Yes
2010-07-02,Ciprofloxacin,118,Antibiotic,7.33,-118,Supplier C,Summer,Aisle 4,Yes
2010-07-02,Levothyroxine,161,Thyroid Hormone,18.93,-161,Supplier D,Summer,Aisle 3,Yes
2010-07-09,Paracetamol,188,Analgesic,6.72,-188,Supplier C,Summer,Aisle 7,Yes
2010-07-09,Ibuprofen,107,NSAID,17.56,-107,Supplier B,Summer,Aisle 8,Yes
2010-07-09,Aspirin,41,NSAID,28.98,-41,Supplier D,Summer,Aisle 2,Yes
2010-07-09,Amoxicillin,116,Antibiotic,13.52,-116,Supplier D,Summer,Aisle 6,Yes
2010-07-09,Cetirizine,61,Antihistamine,11.34,-61,Supplier C,Summer,Aisle 7,Yes
2010-07-09,Loratadine,155,Antihistamine,34.59,-155,Supplier D,Summer,Aisle 1,Yes
2010-07-09,Omeprazole,20,Antacid,35.92,-20,Supplier C,Summer,Aisle 9,Yes
2010-07-09,Metformin,152,Antidiabetic,43.58,-152,Supplier A,Summer,Aisle 7,Yes
2010-07-09,Simvastatin,62,Lipid-lowering,46.37,-62,Supplier D,Summer,Aisle 9,Yes
2010-07-09,Diazepam,111,Benzodiazepine,13.0,-111,Supplier C,Summer,Aisle 5,Yes
2010-07-09,Ciprofloxacin,156,Antibiotic,38.62,-156,Supplier D,Summer,Aisle 2,Yes
2010-07-09,Levothyroxine,34,Thyroid Hormone,33.33,-34,Supplier C,Summer,Aisle 8,Yes
2010-07-16,Paracetamol,50,Analgesic,24.25,-50,Supplier D,Summer,Aisle 3,Yes
2010-07-16,Ibuprofen,157,NSAID,36.77,-157,Supplier B,Summer,Aisle 9,Yes
2010-07-16,Aspirin,124,NSAID,41.23,-124,Supplier A,Summer,Aisle 6,Yes
2010-07-16,Amoxicillin,183,Antibiotic,7.05,-183,Supplier B,Summer,Aisle 1,Yes
2010-07-16,Cetirizine,136,Antihistamine,35.51,-136,Supplier C,Summer,Aisle 9,Yes
2010-07-16,Loratadine,121,Antihistamine,10.33,-121,Supplier D,Summer,Aisle 10,Yes
2010-07-16,Omeprazole,194,Antacid,15.93,-194,Supplier C,Summer,Aisle 6,Yes
2010-07-16,Metformin,174,Antidiabetic,45.11,-174,Supplier C,Summer,Aisle 8,Yes
2010-07-16,Simvastatin,71,Lipid-lowering,25.76,-71,Supplier C,Summer,Aisle 3,Yes
2010-07-16,Diazepam,103,Benzodiazepine,10.08,-103,Supplier B,Summer,Aisle 1,Yes
2010-07-16,Ciprofloxacin,65,Antibiotic,18.76,-65,Supplier C,Summer,Aisle 2,Yes
2010-07-16,Levothyroxine,56,Thyroid Hormone,7.88,-56,Supplier B,Summer,Aisle 10,Yes
2010-07-23,Paracetamol,22,Analgesic,28.4,-22,Supplier D,Summer,Aisle 6,Yes
2010-07-23,Ibuprofen,177,NSAID,14.79,-177,Supplier A,Summer,Aisle 7,Yes
2010-07-23,Aspirin,180,NSAID,26.76,-180,Supplier D,Summer,Aisle 8,Yes
2010-07-23,Amoxicillin,180,Antibiotic,46.26,-180,Supplier B,Summer,Aisle 1,Yes
2010-07-23,Cetirizine,64,Antihistamine,38.44,-64,Supplier B,Summer,Aisle 8,Yes
2010-07-23,Loratadine,78,Antihistamine,37.74,-78,Supplier C,Summer,Aisle 10,Yes
2010-07-23,Omeprazole,89,Antacid,29.38,-89,Supplier B,Summer,Aisle 8,Yes
2010-07-23,Metformin,194,Antidiabetic,35.57,-194,Supplier B,Summer,Aisle 4,Yes
2010-07-23,Simvastatin,167,Lipid-lowering,34.59,-167,Supplier C,Summer,Aisle 4,Yes
2010-07-23,Diazepam,155,Benzodiazepine,17.74,-155,Supplier B,Summer,Aisle 6,Yes
2010-07-23,Ciprofloxacin,159,Antibiotic,36.66,-159,Supplier D,Summer,Aisle 8,Yes
2010-07-23,Levothyroxine,84,Thyroid Hormone,38.88,-84,Supplier C,Summer,Aisle 5,Yes
2010-07-30,Paracetamol,63,Analgesic,32.78,-63,Supplier A,Summer,Aisle 6,Yes
2010-07-30,Ibuprofen,99,NSAID,15.92,-99,Supplier D,Summer,Aisle 4,Yes
2010-07-30,Aspirin,152,NSAID,49.09,-152,Supplier C,Summer,Aisle 1,Yes
2010-07-30,Amoxicillin,97,Antibiotic,33.85,-97,Supplier A,Summer,Aisle 6,Yes
2010-07-30,Cetirizine,160,Antihistamine,12.09,-160,Supplier A,Summer,Aisle 2,Yes
2010-07-30,Loratadine,54,Antihistamine,21.98,-54,Supplier A,Summer,Aisle 10,Yes
2010-07-30,Omeprazole,38,Antacid,35.55,-38,Supplier A,Summer,Aisle 10,Yes
2010-07-30,Metformin,134,Antidiabetic,38.91,-134,Supplier C,Summer,Aisle 8,Yes
2010-07-30,Simvastatin,88,Lipid-lowering,15.37,-88,Supplier A,Summer,Aisle 3,Yes
2010-07-30,Diazepam,199,Benzodiazepine,45.82,-199,Supplier A,Summer,Aisle 10,Yes
2010-07-30,Ciprofloxacin,143,Antibiotic,23.05,-143,Supplier B,Summer,Aisle 6,Yes
2010-07-30,Levothyroxine,182,Thyroid Hormone,29.78,-182,Supplier C,Summer,Aisle 8,Yes
2010-08-06,Paracetamol,139,Analgesic,22.52,-139,Supplier A,Summer,Aisle 7,Yes
2010-08-06,Ibuprofen,46,NSAID,27.11,-46,Supplier B,Summer,Aisle 10,Yes
2010-08-06,Aspirin,41,NSAID,20.93,-41,Supplier D,Summer,Aisle 10,Yes
2010-08-06,Amoxicillin,157,Antibiotic,21.76,-157,Supplier A,Summer,Aisle 7,Yes
2010-08-06,Cetirizine,30,Antihistamine,31.06,-30,Supplier B,Summer,Aisle 10,Yes
2010-08-06,Loratadine,174,Antihistamine,34.54,-174,Supplier C,Summer,Aisle 5,Yes
2010-08-06,Omeprazole,110,Antacid,10.53,-110,Supplier A,Summer,Aisle 6,Yes
2010-08-06,Metformin,184,Antidiabetic,22.81,-184,Supplier C,Summer,Aisle 7,Yes
2010-08-06,Simvastatin,156,Lipid-lowering,36.13,-156,Supplier A,Summer,Aisle 10,Yes
2010-08-06,Diazepam,109,Benzodiazepine,49.8,-109,Supplier D,Summer,Aisle 4,Yes
2010-08-06,Ciprofloxacin,156,Antibiotic,6.04,-156,Supplier C,Summer,Aisle 4,Yes
2010-08-06,Levothyroxine,189,Thyroid Hormone,49.96,-189,Supplier A,Summer,Aisle 7,Yes
2010-08-13,Paracetamol,25,Analgesic,28.49,-25,Supplier A,Summer,Aisle 4,Yes
2010-08-13,Ibuprofen,25,NSAID,6.35,-25,Supplier D,Summer,Aisle 10,Yes
2010-08-13,Aspirin,173,NSAID,48.02,-173,Supplier D,Summer,Aisle 4,Yes
2010-08-13,Amoxicillin,121,Antibiotic,17.71,-121,Supplier C,Summer,Aisle 8,Yes
2010-08-13,Cetirizine,133,Antihistamine,42.19,-133,Supplier C,Summer,Aisle 2,Yes
2010-08-13,Loratadine,66,Antihistamine,16.49,-66,Supplier D,Summer,Aisle 2,Yes
2010-08-13,Omeprazole,143,Antacid,5.37,-143,Supplier A,Summer,Aisle 10,Yes
2010-08-13,Metformin,60,Antidiabetic,32.83,-60,Supplier C,Summer,Aisle 9,Yes
2010-08-13,Simvastatin,168,Lipid-lowering,36.4,-168,Supplier D,Summer,Aisle 3,Yes
2010-08-13,Diazepam,152,Benzodiazepine,25.91,-152,Supplier A,Summer,Aisle 8,Yes
2010-08-13,Ciprofloxacin,147,Antibiotic,42.78,-147,Supplier D,Summer,Aisle 8,Yes
2010-08-13,Levothyroxine,100,Thyroid Hormone,29.84,-100,Supplier D,Summer,Aisle 4,Yes
2010-08-20,Paracetamol,87,Analgesic,18.27,-87,Supplier A,Summer,Aisle 10,Yes
2010-08-20,Ibuprofen,33,NSAID,7.75,-33,Supplier C,Summer,Aisle 7,Yes
2010-08-20,Aspirin,161,NSAID,27.64,-161,Supplier A,Summer,Aisle 10,Yes
2010-08-20,Amoxicillin,115,Antibiotic,21.41,-115,Supplier D,Summer,Aisle 3,Yes
2010-08-20,Cetirizine,114,Antihistamine,42.61,-114,Supplier B,Summer,Aisle 8,Yes
2010-08-20,Loratadine,156,Antihistamine,13.36,-156,Supplier C,Summer,Aisle 7,Yes
2010-08-20,Omeprazole,199,Antacid,37.11,-199,Supplier A,Summer,Aisle 8,Yes
2010-08-20,Metformin,175,Antidiabetic,46.0,-175,Supplier A,Summer,Aisle 6,Yes
2010-08-20,Simvastatin,76,Lipid-lowering,35.17,-76,Supplier D,Summer,Aisle 5,Yes
2010-08-20,Diazepam,159,Benzodiazepine,12.18,-159,Supplier A,Summer,Aisle 6,Yes
2010-08-20,Ciprofloxacin,50,Antibiotic,13.02,-50,Supplier D,Summer,Aisle 1,Yes
2010-08-20,Levothyroxine,139,Thyroid Hormone,29.42,-139,Supplier C,Summer,Aisle 2,Yes
2010-08-27,Paracetamol,116,Analgesic,28.66,-116,Supplier D,Summer,Aisle 3,Yes
2010-08-27,Ibuprofen,114,NSAID,12.35,-114,Supplier C,Summer,Aisle 5,Yes
2010-08-27,Aspirin,56,NSAID,26.28,-56,Supplier C,Summer,Aisle 10,Yes
2010-08-27,Amoxicillin,133,Antibiotic,13.98,-133,Supplier A,Summer,Aisle 10,Yes
2010-08-27,Cetirizine,33,Antihistamine,47.34,-33,Supplier C,Summer,Aisle 9,Yes
2010-08-27,Loratadine,101,Antihistamine,29.62,-101,Supplier C,Summer,Aisle 7,Yes
2010-08-27,Omeprazole,169,Antacid,14.32,-169,Supplier B,Summer,Aisle 9,Yes
2010-08-27,Metformin,192,Antidiabetic,13.51,-192,Supplier B,Summer,Aisle 4,Yes
2010-08-27,Simvastatin,95,Lipid-lowering,18.37,-95,Supplier B,Summer,Aisle 6,Yes
2010-08-27,Diazepam,187,Benzodiazepine,48.35,-187,Supplier A,Summer,Aisle 9,Yes
2010-08-27,Ciprofloxacin,174,Antibiotic,40.42,-174,Supplier A,Summer,Aisle 7,Yes
2010-08-27,Levothyroxine,147,Thyroid Hormone,46.46,-147,Supplier D,Summer,Aisle 5,Yes
2010-09-03,Paracetamol,95,Analgesic,26.38,-95,Supplier D,Fall,Aisle 9,Yes
2010-09-03,Ibuprofen,85,NSAID,33.96,-85,Supplier B,Fall,Aisle 7,Yes
2010-09-03,Aspirin,74,NSAID,29.16,-74,Supplier A,Fall,Aisle 3,Yes
2010-09-03,Amoxicillin,47,Antibiotic,39.52,-47,Supplier C,Fall,Aisle 9,Yes
2010-09-03,Cetirizine,148,Antihistamine,24.9,-148,Supplier D,Fall,Aisle 2,Yes
2010-09-03,Loratadine,132,Antihistamine,30.3,-132,Supplier D,Fall,Aisle 6,Yes
2010-09-03,Omeprazole,182,Antacid,39.35,-182,Supplier C,Fall,Aisle 5,Yes
2010-09-03,Metformin,112,Antidiabetic,30.05,-112,Supplier B,Fall,Aisle 9,Yes
2010-09-03,Simvastatin,179,Lipid-lowering,16.98,-179,Supplier A,Fall,Aisle 5,Yes
2010-09-03,Diazepam,156,Benzodiazepine,13.28,-156,Supplier D,Fall,Aisle 7,Yes
2010-09-03,Ciprofloxacin,44,Antibiotic,13.75,-44,Supplier D,Fall,Aisle 7,Yes
2010-09-03,Levothyroxine,45,Thyroid Hormone,20.4,-45,Supplier B,Fall,Aisle 10,Yes
2010-09-10,Paracetamol,199,Analgesic,14.05,-199,Supplier C,Fall,Aisle 8,Yes
2010-09-10,Ibuprofen,95,NSAID,28.32,-95,Supplier C,Fall,Aisle 6,Yes
2010-09-10,Aspirin,110,NSAID,49.66,-110,Supplier B,Fall,Aisle 4,Yes
2010-09-10,Amoxicillin,61,Antibiotic,43.71,-61,Supplier C,Fall,Aisle 6,Yes
2010-09-10,Cetirizine,33,Antihistamine,14.37,-33,Supplier C,Fall,Aisle 4,Yes
2010-09-10,Loratadine,35,Antihistamine,24.73,-35,Supplier A,Fall,Aisle 9,Yes
2010-09-10,Omeprazole,125,Antacid,33.95,-125,Supplier B,Fall,Aisle 4,Yes
2010-09-10,Metformin,85,Antidiabetic,49.19,-85,Supplier B,Fall,Aisle 9,Yes
2010-09-10,Simvastatin,125,Lipid-lowering,34.15,-125,Supplier B,Fall,Aisle 8,Yes
2010-09-10,Diazepam,78,Benzodiazepine,14.67,-78,Supplier B,Fall,Aisle 9,Yes
2010-09-10,Ciprofloxacin,126,Antibiotic,11.32,-126,Supplier A,Fall,Aisle 6,Yes
2010-09-10,Levothyroxine,91,Thyroid Hormone,17.26,-91,Supplier D,Fall,Aisle 1,Yes
2010-09-17,Paracetamol,36,Analgesic,15.81,-36,Supplier A,Fall,Aisle 6,Yes
2010-09-17,Ibuprofen,142,NSAID,10.57,-142,Supplier C,Fall,Aisle 8,Yes
2010-09-17,Aspirin,179,NSAID,44.83,-179,Supplier C,Fall,Aisle 7,Yes
2010-09-17,Amoxicillin,189,Antibiotic,22.88,-189,Supplier D,Fall,Aisle 2,Yes
2010-09-17,Cetirizine,117,Antihistamine,18.84,-117,Supplier A,Fall,Aisle 8,Yes
2010-09-17,Loratadine,45,Antihistamine,43.2,-45,Supplier A,Fall,Aisle 10,Yes
2010-09-17,Omeprazole,164,Antacid,10.1,-164,Supplier C,Fall,Aisle 2,Yes
2010-09-17,Metformin,197,Antidiabetic,5.41,-197,Supplier D,Fall,Aisle 1,Yes
2010-09-17,Simvastatin,200,Lipid-lowering,19.51,-200,Supplier D,Fall,Aisle 6,Yes
2010-09-17,Diazepam,117,Benzodiazepine,47.27,-117,Supplier A,Fall,Aisle 2,Yes
2010-09-17,Ciprofloxacin,20,Antibiotic,48.77,-20,Supplier A,Fall,Aisle 1,Yes
2010-09-17,Levothyroxine,106,Thyroid Hormone,33.22,-106,Supplier B,Fall,Aisle 9,Yes
2010-09-24,Paracetamol,147,Analgesic,41.04,-147,Supplier A,Fall,Aisle 2,Yes
2010-09-24,Ibuprofen,144,NSAID,5.68,-144,Supplier B,Fall,Aisle 9,Yes
2010-09-24,Aspirin,142,NSAID,34.53,-142,Supplier B,Fall,Aisle 3,Yes
2010-09-24,Amoxicillin,22,Antibiotic,10.83,-22,Supplier B,Fall,Aisle 5,Yes
2010-09-24,Cetirizine,94,Antihistamine,16.0,-94,Supplier B,Fall,Aisle 8,Yes
2010-09-24,Loratadine,75,Antihistamine,44.11,-75,Supplier B,Fall,Aisle 6,Yes
2010-09-24,Omeprazole,70,Antacid,6.67,-70,Supplier D,Fall,Aisle 9,Yes
2010-09-24,Metformin,71,Antidiabetic,25.62,-71,Supplier B,Fall,Aisle 3,Yes
2010-09-24,Simvastatin,74,Lipid-lowering,16.23,-74,Supplier A,Fall,Aisle 3,Yes
2010-09-24,Diazepam,179,Benzodiazepine,40.37,-179,Supplier C,Fall,Aisle 6,Yes
2010-09-24,Ciprofloxacin,59,Antibiotic,40.62,-59,Supplier B,Fall,Aisle 2,Yes
2010-09-24,Levothyroxine,119,Thyroid Hormone,13.41,-119,Supplier D,Fall,Aisle 9,Yes
2010-10-01,Paracetamol,152,Analgesic,26.54,-152,Supplier A,Fall,Aisle 3,Yes
2010-10-01,Ibuprofen,188,NSAID,45.3,-188,Supplier C,Fall,Aisle 10,Yes
2010-10-01,Aspirin,82,NSAID,8.26,-82,Supplier C,Fall,Aisle 3,Yes
2010-10-01,Amoxicillin,161,Antibiotic,41.98,-161,Supplier C,Fall,Aisle 8,Yes
2010-10-01,Cetirizine,85,Antihistamine,11.86,-85,Supplier B,Fall,Aisle 9,Yes
2010-10-01,Loratadine,36,Antihistamine,13.45,-36,Supplier C,Fall,Aisle 10,Yes
2010-10-01,Omeprazole,58,Antacid,14.76,-58,Supplier A,Fall,Aisle 8,Yes
2010-10-01,Metformin,168,Antidiabetic,35.5,-168,Supplier A,Fall,Aisle 7,Yes
2010-10-01,Simvastatin,169,Lipid-lowering,25.74,-169,Supplier D,Fall,Aisle 3,Yes
2010-10-01,Diazepam,38,Benzodiazepine,36.14,-38,Supplier B,Fall,Aisle 7,Yes
2010-10-01,Ciprofloxacin,114,Antibiotic,6.1,-114,Supplier A,Fall,Aisle 9,Yes
2010-10-01,Levothyroxine,57,Thyroid Hormone,49.34,-57,Supplier A,Fall,Aisle 4,Yes
2010-10-08,Paracetamol,182,Analgesic,7.94,-182,Supplier D,Fall,Aisle 2,Yes
2010-10-08,Ibuprofen,134,NSAID,48.11,-134,Supplier A,Fall,Aisle 5,Yes
2010-10-08,Aspirin,130,NSAID,44.91,-130,Supplier D,Fall,Aisle 10,Yes
2010-10-08,Amoxicillin,187,Antibiotic,41.03,-187,Supplier D,Fall,Aisle 2,Yes
2010-10-08,Cetirizine,175,Antihistamine,47.15,-175,Supplier D,Fall,Aisle 4,Yes
2010-10-08,Loratadine,119,Antihistamine,43.89,-119,Supplier A,Fall,Aisle 10,Yes
2010-10-08,Omeprazole,42,Antacid,41.18,-42,Supplier C,Fall,Aisle 2,Yes
2010-10-08,Metformin,130,Antidiabetic,37.65,-130,Supplier B,Fall,Aisle 6,Yes
2010-10-08,Simvastatin,65,Lipid-lowering,5.93,-65,Supplier D,Fall,Aisle 8,Yes
2010-10-08,Diazepam,102,Benzodiazepine,43.76,-102,Supplier B,Fall,Aisle 10,Yes
2010-10-08,Ciprofloxacin,195,Antibiotic,17.79,-195,Supplier B,Fall,Aisle 6,Yes
2010-10-08,Levothyroxine,143,Thyroid Hormone,11.0,-143,Supplier C,Fall,Aisle 10,Yes
2010-10-15,Paracetamol,178,Analgesic,8.85,-178,Supplier D,Fall,Aisle 5,Yes
2010-10-15,Ibuprofen,183,NSAID,20.84,-183,Supplier B,Fall,Aisle 3,Yes
2010-10-15,Aspirin,174,NSAID,38.48,-174,Supplier A,Fall,Aisle 6,Yes
2010-10-15,Amoxicillin,87,Antibiotic,37.47,-87,Supplier D,Fall,Aisle 1,Yes
2010-10-15,Cetirizine,91,Antihistamine,24.17,-91,Supplier B,Fall,Aisle 10,Yes
2010-10-15,Loratadine,166,Antihistamine,25.26,-166,Supplier A,Fall,Aisle 10,Yes
2010-10-15,Omeprazole,99,Antacid,21.23,-99,Supplier A,Fall,Aisle 4,Yes
2010-10-15,Metformin,155,Antidiabetic,27.68,-155,Supplier A,Fall,Aisle 9,Yes
2010-10-15,Simvastatin,148,Lipid-lowering,12.69,-148,Supplier B,Fall,Aisle 7,Yes
2010-10-15,Diazepam,139,Benzodiazepine,25.55,-139,Supplier C,Fall,Aisle 9,Yes
2010-10-15,Ciprofloxacin,95,Antibiotic,34.93,-95,Supplier D,Fall,Aisle 3,Yes
2010-10-15,Levothyroxine,153,Thyroid Hormone,48.8,-153,Supplier C,Fall,Aisle 7,Yes
2010-10-22,Paracetamol,71,Analgesic,7.56,-71,Supplier D,Fall,Aisle 1,Yes
2010-10-22,Ibuprofen,89,NSAID,17.18,-89,Supplier D,Fall,Aisle 10,Yes
2010-10-22,Aspirin,116,NSAID,19.06,-116,Supplier D,Fall,Aisle 8,Yes
2010-10-22,Amoxicillin,190,Antibiotic,38.88,-190,Supplier B,Fall,Aisle 6,Yes
2010-10-22,Cetirizine,198,Antihistamine,29.99,-198,Supplier D,Fall,Aisle 8,Yes
2010-10-22,Loratadine,87,Antihistamine,32.05,-87,Supplier D,Fall,Aisle 1,Yes
2010-10-22,Omeprazole,85,Antacid,31.4,-85,Supplier C,Fall,Aisle 7,Yes
2010-10-22,Metformin,36,Antidiabetic,35.46,-36,Supplier B,Fall,Aisle 7,Yes
2010-10-22,Simvastatin,187,Lipid-lowering,5.06,-187,Supplier B,Fall,Aisle 7,Yes
2010-10-22,Diazepam,129,Benzodiazepine,14.87,-129,Supplier D,Fall,Aisle 2,Yes
2010-10-22,Ciprofloxacin,30,Antibiotic,27.02,-30,Supplier C,Fall,Aisle 9,Yes
2010-10-22,Levothyroxine,51,Thyroid Hormone,16.9,-51,Supplier B,Fall,Aisle 3,Yes
2010-10-29,Paracetamol,66,Analgesic,36.87,-66,Supplier C,Fall,Aisle 8,Yes
2010-10-29,Ibuprofen,128,NSAID,19.39,-128,Supplier C,Fall,Aisle 9,Yes
2010-10-29,Aspirin,181,NSAID,42.09,-181,Supplier A,Fall,Aisle 1,Yes
2010-10-29,Amoxicillin,65,Antibiotic,39.98,-65,Supplier A,Fall,Aisle 1,Yes
2010-10-29,Cetirizine,182,Antihistamine,17.11,-182,Supplier A,Fall,Aisle 3,Yes
2010-10-29,Loratadine,154,Antihistamine,16.76,-154,Supplier A,Fall,Aisle 5,Yes
2010-10-29,Omeprazole,195,Antacid,22.64,-195,Supplier C,Fall,Aisle 5,Yes
2010-10-29,Metformin,28,Antidiabetic,29.08,-28,Supplier C,Fall,Aisle 1,Yes
2010-10-29,Simvastatin,190,Lipid-lowering,17.26,-190,Supplier D,Fall,Aisle 8,Yes
2010-10-29,Diazepam,98,Benzodiazepine,47.0,-98,Supplier B,Fall,Aisle 5,Yes
2010-10-29,Ciprofloxacin,117,Antibiotic,23.55,-117,Supplier B,Fall,Aisle 6,Yes
2010-10-29,Levothyroxine,104,Thyroid Hormone,33.43,-104,Supplier D,Fall,Aisle 8,Yes
2010-11-05,Paracetamol,45,Analgesic,32.98,-45,Supplier B,Fall,Aisle 10,Yes
2010-11-05,Ibuprofen,99,NSAID,48.9,-99,Supplier B,Fall,Aisle 6,Yes
2010-11-05,Aspirin,35,NSAID,47.02,-35,Supplier A,Fall,Aisle 8,Yes
2010-11-05,Amoxicillin,132,Antibiotic,22.05,-132,Supplier A,Fall,Aisle 9,Yes
2010-11-05,Cetirizine,30,Antihistamine,13.52,-30,Supplier A,Fall,Aisle 6,Yes
2010-11-05,Loratadine,34,Antihistamine,6.79,-34,Supplier A,Fall,Aisle 10,Yes
2010-11-05,Omeprazole,116,Antacid,27.14,-116,Supplier C,Fall,Aisle 1,Yes
2010-11-05,Metformin,49,Antidiabetic,30.98,-49,Supplier B,Fall,Aisle 6,Yes
2010-11-05,Simvastatin,96,Lipid-lowering,26.51,-96,Supplier C,Fall,Aisle 7,Yes
2010-11-05,Diazepam,100,Benzodiazepine,48.25,-100,Supplier A,Fall,Aisle 1,Yes
2010-11-05,Ciprofloxacin,119,Antibiotic,17.93,-119,Supplier A,Fall,Aisle 5,Yes
2010-11-05,Levothyroxine,80,Thyroid Hormone,44.74,-80,Supplier D,Fall,Aisle 7,Yes
2010-11-12,Paracetamol,174,Analgesic,25.64,-174,Supplier C,Fall,Aisle 7,Yes
2010-11-12,Ibuprofen,44,NSAID,22.49,-44,Supplier D,Fall,Aisle 5,Yes
2010-11-12,Aspirin,140,NSAID,18.87,-140,Supplier A,Fall,Aisle 8,Yes
2010-11-12,Amoxicillin,67,Antibiotic,36.51,-67,Supplier D,Fall,Aisle 3,Yes
2010-11-12,Cetirizine,173,Antihistamine,25.94,-173,Supplier C,Fall,Aisle 2,Yes
2010-11-12,Loratadine,30,Antihistamine,31.57,-30,Supplier B,Fall,Aisle 4,Yes
2010-11-12,Omeprazole,45,Antacid,29.79,-45,Supplier D,Fall,Aisle 1,Yes
